"30-85 Vernon Boulevard, 3N - Astoria, New York",3100,"Condo, Doorman",2 Beds | 1 Bath | 1 Half Bath,Approximate Sq. Feet: 854
"10 HALLETTS PT, 702 - Astoria, New York",3071,Rental,1 Bed | 1 Bath,Listing ID: 3871843
"45-50 Pearson Street, 4G - Long Island City, New York",3050,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3892170
"215-16 23 Rd, 2/F - Bayside, New York",3000,Rental,3 Beds | 2 Baths,"Approximate Sq. Feet: 1,300"
"115-43 159th St - Jamaica, New York",3000,House,3 Beds | 2 Baths | 1 Half Bath,Approximate Exterior Sq. Ft: 3167 Sq Ft
"101-20 67th Dr, 3 - Forest Hills, New York",2980,Rental,3 Beds | 2 Baths,Approximate Exterior Sq. Ft: 2000 Sq Ft
"48-38 42nd Street, 2 - Sunnyside, New York",2950,Rental,2 Beds | 1 Bath,Listing ID: 3874068
"32-63 47th Street - Astoria, New York",2850,House,3 Beds | 1 Bath,Listing ID: 3150484
"27-37 27TH Street, 1I - Astoria, New York",2800,Rental,2 Beds | 1 Bath,Listing ID: 3860067
"134 Meridian Boulevard, A - Arverne, New York",2800,Multi-Family,3 Beds | 2 Baths | 1 Half Bath,"Approximate Sq. Feet: 1,472"
"37-25 33rd Street, 6E - Astoria, New York",2800,,1 Bed | 1 Bath,Listing ID: 3888782
"87-11 78th Avenue, 2 - Glendale, New York",2750,Condo,3 Beds | 1 Bath,Listing ID: 3864900
"87-11 78th Ave, 2 - Glendale, New York",2750,Rental,3 Beds | 1 Bath,Listing ID: 3147687
"25-04 44th Street, 3 - Astoria, New York",2750,Rental,2 Beds | 1 Bath,Listing ID: 3879767
"The Astor Condominium, 31-35 31st Street, 411 - Astoria, New York",2700,Condo,1 Bed | 1 Bath,Approximate Sq. Feet: 601
"37-25 33rd Street, 6C - Astoria, New York",2700,,1 Bed | 1 Bath,Listing ID: 3888781
"37-25 33rd Street, 4E - Astoria, New York",2700,,1 Bed | 1 Bath,Listing ID: 3888780
"31-17 43 St, 2fl - Astoria, New York",2700,Rental,2 Beds | 1 Bath,"Approximate Sq. Feet: 1,000"
"58-18 83rd St, 1 - Middle Village, New York",2700,Rental,3 Beds | 1 Bath,Listing ID: *1353325
"1 Bay Club Dr, 21J - Bayside, New York",2700,Condo,1 Bed | 1 Bath,Listing ID: 3130554
"131-05 College Point Blvd, 16N - Flushing, New York",2700,Condo,1 Bed | 1 Bath,Approximate Sq. Feet: 790
"40-09 208th St, 1 - Bayside, New York",2700,Rental,2 Beds | 1 Bath,"Approximate Sq. Feet: 1,200"
"37-25 33rd Street, 4B - Astoria, New York",2675,,1 Bed | 1 Bath,Listing ID: 3888776
"37-25 33rd Street, 3E - Astoria, New York",2650,,1 Bed | 1 Bath,Listing ID: 3888774
"141-30 185th St - Springfield Gdns, New York",2650,House,3 Beds | 2 Baths,"Approximate Sq. Feet: 1,150 | Approximate Exterior Sq. Ft: 3800 Sq Ft"
"23-62 38th Street, 1L - Astoria, New York",2650,Rental,2 Beds | 1 Bath,Listing ID: 3895396
"37-25 33rd Street, 3B - Astoria, New York",2625,,1 Bed | 1 Bath,Listing ID: 3888681
"10-27 44th Drive, GARDEN - Long Island City, New York",2600,,2 Beds | 1 Bath,Listing ID: 3794206
"1819 Palmetto Street, 3 - Ridgewood, New York",2600,Rental,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,200"
"37-25 33rd Street, 4D - Astoria, New York",2600,,1 Bed | 1 Bath,Listing ID: 3888777
"37-25 33rd Street, 2E - Astoria, New York",2600,,1 Bed | 1 Bath,Approximate Sq. Feet: 624
"7322 69th Pl, DUPLEX - Ridgewood, New York",2600,Rental,3 Beds | 1 Bath | 1 Half Bath,"Approximate Sq. Feet: 1,600"
"37-25 33rd Street, 4C - Astoria, New York",2600,,1 Bed | 1 Bath,Approximate Sq. Feet: 510
"23-41 92nd St, 1 - East Elmhurst, New York",2600,Rental,3 Beds | 2 Baths,"Approximate Sq. Feet: 1,200 | Approximate Exterior Sq. Ft: 3000 Sq Ft"
"136-19 Franklin Ave, 4c - Flushing, New York",2600,Rental,2 Beds | 2 Baths,Listing ID: 3147069
"148-14 11th Ave, 1 - Whitestone, New York",2599,Rental,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,000 | Approximate Exterior Sq. Ft: 4342 Sq Ft"
"4540 45th Avenue, 3009",2595,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 690
"78-07 64th Street, 1 - Ridgewood, New York",2550,Multi-Family,2 Beds | 1 Bath,"Approximate Sq. Feet: 1,100"
"37-25 33rd Street, 3D - Astoria, New York",2550,,1 Bed | 1 Bath,Listing ID: 3888689
"37-25 33rd Street, 3C - Astoria, New York",2550,,1 Bed | 1 Bath,Listing ID: 3888688
"49-10 20th Avenue - Astoria, New York",2550,House,3 Beds | 1 Bath | 1 Half Bath,Listing ID: *1352493
"45-50 Pearson Street, 14D - Long Island City, New York",2531,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 495
"37-25 33rd Street, 2D - Astoria, New York",2500,,1 Bed | 1 Bath,Listing ID: 3888679
"37-25 33rd Street, 2C - Astoria, New York",2500,,1 Bed | 1 Bath,Approximate Sq. Feet: 510
"93-02 103rd Avenue, 2A - Ozone Park, New York",2500,Multi-Family,2 Beds | 1 Bath,Listing ID: 3886876
"93-02 103rd Avenue, 2B - Ozone Park, New York",2500,Multi-Family,2 Beds | 1 Bath,Listing ID: 3887030
"155 Beach 5th St, A - Far Rockaway, New York",2500,Single Family Townhouse,2 Beds | 1 Bath,Approximate Sq. Feet: 700
"One Bay Club Dr, 17J - Bayside, New York",2500,Condo,1 Bed | 1 Bath,Listing ID: 3146739
"25-50 Crescent Street, 3A - Astoria, New York",2500,Rental,1 Bed | 1 Bath,Listing ID: 3150489
"39-16 Prince St, 8C - Flushing, New York",2500,Condo,1 Bed | 1 Bath,Approximate Sq. Feet: 650
"Whitestone, New York",2500,House,3 Beds | 1 Bath | 1 Half Bath,Approximate Exterior Sq. Ft: 4420 Sq Ft
"138-35 39th Ave, 5F - Flushing, New York",2500,Condo,1 Bed | 1 Bath,Approximate Sq. Feet: 708
"121-17 Jamaica Ave - Richmond Hill, New York",2500,House,3 Beds | 1 Bath,Listing ID: 3074433
"15 Charlotte Street, 2 - Ridgewood, New York",2500,Rental,2.5 Beds | 1 Bath,Listing ID: 3877104
"145-73 181st Street, 2 - Springfield Gdns, New York",2500,,3 Beds | 1 Bath,Listing ID: 3856444
"7958 77th Ave - Glendale, New York",2499,House,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,300 | Approximate Exterior Sq. Ft: 3000 Sq Ft"
"7520 62nd Street, 2 - Ridgewood, New York",2475,Multi-Family,3 Beds | 1 Bath,Listing ID: 3893610
"23-38 26 St, 1st Fl - Astoria, New York",2450,Rental,2 Beds | 1 Bath,Listing ID: 3145053
"25-20 30th Rd, 1A - Astoria, New York",2440,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 792
"45-42 Vernon Boulevard, 1 - Long Island City, New York",2400,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 650
"68-12 Yellowstone Boulevard, 2S - Forest Hills, New York",2400,Rental,1.5 Beds | 1 Bath,Listing ID: 3869094
"Astoria, New York",2400,Rental,1 Bed | 1 Bath,Approximate Exterior Sq. Ft: 4375 Sq Ft
"21-16 35th Street, 1F - Astoria, New York",2400,"Condo/Cooperative, Doorman",2 Beds | 1 Bath,Listing ID: 3869342
"25-04 44th Street, 1 - Astoria, New York",2400,Rental,1.5 Beds | 1 Bath,Listing ID: 3835372
"23-11 21st Avenue, 1F - Astoria, New York",2400,Condo,1 Bed | 1 Bath,Approximate Sq. Feet: 600
"7820 Metropolitan Avenue, 1 - Middle Village, New York",2399,Rental,3 Beds | 2 Baths,Listing ID: 3582199
"Jackson Heights, New York",2300,Cooperative,2 Beds | 1 Bath,Listing ID: 3134422
"25-31 Crescent Street, 2 - Astoria, New York",2300,Rental,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,000"
"87-74 254, 1 - Bellerose, New York",2300,Rental,2 Beds | 1 Bath,Listing ID: 3149986
"16-65 155th St - Whitestone, New York",2300,House,2 Beds | 1 Bath,Approximate Exterior Sq. Ft: 3360 Sq Ft
"66-36 Yellowstone Blvd, 28K - Forest Hills, New York",2300,Rental,1 Bed | 1 Bath,Listing ID: 3132054
"41-08 43 St, 1E - Sunnyside, New York",2300,Cooperative,2 Beds | 1 Bath,Listing ID: 3141738
"14-36 28th Avenue, 2L - Astoria, New York",2295,Rental,2.5 Beds | 1 Bath,Listing ID: 3863236
"30-38 49th St, 3N - Astoria, New York",2250,Rental,2 Beds | 1 Bath,Approximate Exterior Sq. Ft: 3000 Sq Ft
"109-24 Rockaway Beach Boulevard, 2 - Rockaway Park, New York",2250,Multi-Family,3 Beds | 2 Baths | 1 Half Bath,Listing ID: 3812537
"150-59 Coolidge Ave - Jamaica Hills, New York",2250,House,2 Beds | 1 Bath,Approximate Sq. Feet: 800 | Approximate Exterior Sq. Ft: 2141 Sq Ft
"7715 79th Pl, 1 - Ridgewood, New York",2225,Rental,2 Beds | 1 Bath,Listing ID: 3865095
"37-40 27th Street, 2F - Long Island City, New York",2225,Rental,Studio | 1 Bath,Listing ID: 3888023
"74-07 64th Pl, 2 - Glendale, New York",2200,Rental,3 Beds | 1 Bath,Listing ID: 3861443
"150-31 12th Ave, 206 - Whitestone, New York",2200,Condo,1 Bed | 1 Bath,Approximate Sq. Feet: 740 | Approximate Exterior Sq. Ft: 40360 Sq Ft
"67-12 Bell Blvd, 2 - Bayside, New York",2200,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 700
"67-12 Bell Blvd, 2 - Bayside, New York",2200,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 700
"146-38 25th Dr, 2nd fl - Flushing, New York",2200,Rental,2 Beds | 1 Bath | 1 Half Bath,"Approximate Sq. Feet: 1,200"
"146-38 25th Dr, 2 nd f - Flushing, New York",2200,Rental,2 Beds | 1 Bath | 1 Half Bath,"Approximate Sq. Feet: 1,200"
"141-30 84th Rd, 1G - Briarwood, New York",2200,Rental,2 Beds | 1 Bath,Listing ID: 3125643
"63-12 Fresh Pond Rd, 2L - Ridgewood, New York",2199,Multi-Family,2 Beds | 2 Baths,Listing ID: 3803707
"79-56 Metropolitan Avenue, OFFICE - Middle Village, New York",2195,Condo,Studio | 1 Bath,Listing ID: 3758690
"48-36 47th Street, 3F - Sunnyside, New York",2150,Rental,2 Beds | 1 Bath,Listing ID: 3869886
"48-05 46th Street, 3B - Sunnyside, New York",2150,Rental,2 Beds | 1 Bath,Listing ID: 3890676
"Whitestone, New York",2100,Rental,2 Beds | 1 Bath,Approximate Exterior Sq. Ft: 4000 Sq Ft
"6208 77th Pl, 2 - Middle Village, New York",2100,Multi-Family,1.5 Beds | 2 Baths,Listing ID: 3861537
"164-30 76th Ave, 2nd Fl - Fresh Meadows, New York",2000,Rental,2 Beds | 1 Bath,Listing ID: 3130018
"11834 201st St - St. Albans, New York",2000,House,2 Beds | 1 Bath,Approximate Exterior Sq. Ft: 4000 Sq Ft
"6080 56th Street, 1R - Maspeth, New York",2000,Rental,2 Beds | 1 Bath,Listing ID: 3760346
"3043 48th Street, 2F - Astoria, New York",2000,Rental,1 Bed | 1 Bath,Listing ID: 3799555
"25-13 27th St, 4A - Astoria, New York",1995,Rental,Studio | 1 Bath,Approximate Sq. Feet: 400
"48-27 41st Street, 2 - Sunnyside, New York",1950,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 850
"94-06 34th Rd, F9 - Jackson Heights, New York",1900,Rental,1 Bed | 1 Bath,Listing ID: 3872444
"59-49 160 St - Flushing, New York",1850,House,2 Beds | 1 Bath,Listing ID: *1180798
"25-10 30th Rd, 1T - Astoria, New York",1825,Rental,Studio | 1 Bath,Listing ID: 3867579
"62-06 68th Avenue, 2B - Ridgewood, New York",1800,Multi-Family,2 Beds | 1 Bath,Listing ID: 3822589
"135-08 82nd Ave, 603 - Briarwood, New York",1800,Rental,1 Bed | 1 Bath,Approximate Exterior Sq. Ft: 8300 Sq Ft
"6815 76th Street, 1 - Middle Village, New York",1800,Multi-Family,2 Beds | 1 Bath,Listing ID: 3758036
"Sunnyside, New York",1799,House,1 Bed | 1 Bath,Approximate Exterior Sq. Ft: 20002 Sq Ft
"87-32 254 St - Bellerose, New York",1745,House,1 Bed | 1 Bath,Approximate Sq. Feet: 600
"6143 55th St, 2 - Maspeth, New York",1700,Rental,1 Bed | 1 Bath,Approximate Exterior Sq. Ft: 1650 Sq Ft
"200-16 32nd Ave, 1 - Bayside, New York",1625,Rental,1 Bed | 1 Bath,Listing ID: 3146870
"152 Beach 125th Street, 2 - Rockaway Beach, New York",1600,Multi-Family,1 Bed | 1 Bath,Approximate Sq. Feet: 740
"5963 56th Rd, 2L - Maspeth, New York",1600,Rental,1.5 Beds | 1 Bath,Listing ID: 3828372
"45-55 48th Street, 1E - Sunnyside, New York",1600,Rental,1 Bed | 1 Bath,Listing ID: 3869889
"94-06 34th Rd, F4 - Jackson Heights, New York",1575,Rental,Studio | 1 Bath,Listing ID: 3872446
"94-06 34th Rd, E4 - Jackson Heights, New York",1575,Rental,Studio | 1 Bath,Listing ID: 3872445
"98-33 64th Ave, 6 J - Rego Park, New York",1550,Cooperative,Studio | 1 Bath,Listing ID: 3122954
"140-40 31 Dr, 2/F - Flushing, New York",1500,Rental,24 Beds | 1 Bath,Approximate Sq. Feet: 550
"71-27 Fresh Pond Rd - Ridgewood, New York",1500,Commercial,,Approximate Sq. Feet: 800
"213-01 Northern Blvd - Bayside, New York",65,Commercial,,"Approximate Sq. Feet: 6,500 | Approximate Exterior Sq. Ft: 10450 Sq Ft"
"42-32 Francis Lewis Blvd - Bayside, New York",40,Commercial,,Approximate Exterior Sq. Ft: 1961 Sq Ft
"6709 Woodside Ave - Woodside, New York",24,Commercial,,"Approximate Sq. Feet: 4,000 | Approximate Exterior Sq. Ft: 3485 Sq Ft"
"6709 Woodside Ave - Woodside, New York",16,Commercial,,"Approximate Sq. Feet: 4,000 | Approximate Exterior Sq. Ft: 3485 Sq Ft"
"118-14 Liberty Ave - Richmond Hill, New York",950000,Commercial,,Approximate Exterior Sq. Ft: 1875 Sq Ft
"118-14 Liberty Ave - Richmond Hill, New York",450000,House,,Approximate Exterior Sq. Ft: 1875 Sq Ft
"2235 31st St - Astoria, New York",325000,Commercial,,Approximate Exterior Sq. Ft: 4119 Sq Ft
"83-21 57th Ave - Elmhurst, New York",114200,Commercial,,"Approximate Sq. Feet: 3,200 | Approximate Exterior Sq. Ft: 3608 Sq Ft"
"38-50 21st St - Long Island City, New York",85000,Commercial,,Approximate Exterior Sq. Ft: 69996 Sq Ft
"135-19 Roosevelt Ave - Flushing, New York",83333,Commercial,,"Approximate Sq. Feet: 5,625 | Approximate Exterior Sq. Ft: 1800 Sq Ft"
"210-23 Jamaica Avenue - Queens Village, New York",60000,Commercial,,Listing ID: 3130287
"52-20 Flushing Ave - Maspeth, New York",50000,Commercial,,Approximate Exterior Sq. Ft: 2576 Sq Ft
"110-38 Springfield Blvd - Queens Village, New York",44600,Commercial,,"Approximate Sq. Feet: 10,700 | Approximate Exterior Sq. Ft: 6830 Sq Ft"
"158-15 Union Turnpike - Kew Gardens Hills, New York",44050,Commercial,,"Approximate Sq. Feet: 12,548 | Approximate Exterior Sq. Ft: 60000 Sq Ft"
"2556 Ulmer - Flushing, New York",39800,Commercial,,"Approximate Sq. Feet: 10,000 | Approximate Exterior Sq. Ft: 43563 Sq Ft"
"110-38 Springfield Blvd - Queens Village, New York",28000,Commercial,,"Approximate Sq. Feet: 6,700 | Approximate Exterior Sq. Ft: 6830 Sq Ft"
"158-15 Union Turnpike - Kew Gardens Hills, New York",27022,Commercial,,"Approximate Sq. Feet: 7,206 | Approximate Exterior Sq. Ft: 60000 Sq Ft"
"87-35 131 St - Richmond Hill, New York",26666,Commercial,,"Approximate Sq. Feet: 20,000 | Approximate Exterior Sq. Ft: 20000 Sq Ft"
"36-29 Main St - Flushing, New York",26000,Commercial,,"Approximate Sq. Feet: 3,600 | Approximate Exterior Sq. Ft: 3600 Sq Ft"
"218-14 Northern Blvd - Bayside, New York",21000,Commercial,,"Approximate Sq. Feet: 5,000 | Approximate Exterior Sq. Ft: 20000 Sq Ft"
"131-48 Avery Ave - Flushing, New York",20000,Commercial,,"Approximate Sq. Feet: 8,000 | Approximate Exterior Sq. Ft: 8000 Sq Ft"
"37-31 10 St - Long Island City, New York",19000,Commercial,,"Approximate Sq. Feet: 4,750 | Approximate Exterior Sq. Ft: 5000 Sq Ft"
"37-31 10 St - Long Island City, New York",19000,Commercial,,"Approximate Sq. Feet: 4,750 | Approximate Exterior Sq. Ft: 5000 Sq Ft"
"37-31 10 St - Long Island City, New York",19000,Commercial,,"Approximate Sq. Feet: 4,750 | Approximate Exterior Sq. Ft: 5000 Sq Ft"
"8302 Queens Blvd - Elmhurst, New York",19000,Commercial,,"Approximate Sq. Feet: 4,000 | Approximate Exterior Sq. Ft: 4000 Sq Ft"
"4742 37th St - Long Island City, New York",18333,Commercial,,"Approximate Sq. Feet: 10,000 | Approximate Exterior Sq. Ft: 20000 Sq Ft"
"41-80 Main st - Flushing, New York",18000,Commercial,,"Approximate Sq. Feet: 2,978 | Approximate Exterior Sq. Ft: 2978 Sq Ft"
"4901 Grand Ave - Maspeth, New York",17467,Commercial,,"Approximate Sq. Feet: 3,200 | Approximate Exterior Sq. Ft: 14160 Sq Ft"
"36-13 College Point Blvd - Flushing, New York",16800,Commercial,,"Approximate Sq. Feet: 3,950 | Approximate Exterior Sq. Ft: 5175 Sq Ft"
"110-38 Springfield Blvd - Queens Village, New York",16750,Commercial,,"Approximate Sq. Feet: 4,000 | Approximate Exterior Sq. Ft: 6830 Sq Ft"
"133-38 Sanford Ave - Flushing, New York",16500,Commercial,,"Approximate Sq. Feet: 6,539 | Approximate Exterior Sq. Ft: 6539 Sq Ft"
"132-18 41 Rd - Flushing, New York",16500,Commercial,,Listing ID: 3152140
"101-23 44 Ave - Corona, New York",16000,Commercial,,"Approximate Sq. Feet: 7,700 | Approximate Exterior Sq. Ft: 7700 Sq Ft"
"129-15 Liberty Ave - Richmond Hill South, New York",15500,Commercial,,"Approximate Sq. Feet: 5,000 | Approximate Exterior Sq. Ft: 8700 Sq Ft"
"Flushing, New York",15000,Commercial,,Approximate Exterior Sq. Ft: 5000 Sq Ft
"37-76 Junction Blvd - Corona, New York",15000,Commercial,,Approximate Exterior Sq. Ft: 2500 Sq Ft
"36-19 Prince St - Flushing, New York",15000,Commercial,,"Approximate Sq. Feet: 3,500 | Approximate Exterior Sq. Ft: 6925 Sq Ft"
"79-21 Queens Blvd - Elmhurst, New York",14500,Commercial,,"Approximate Sq. Feet: 7,500 | Approximate Exterior Sq. Ft: 7500 Sq Ft"
"89-14 163rd St - Jamaica, New York",14500,Commercial,,Approximate Exterior Sq. Ft: 1936 Sq Ft
"218-14 Northern Blvd - Bayside, New York",14500,Commercial,,"Approximate Sq. Feet: 3,300 | Approximate Exterior Sq. Ft: 20000 Sq Ft"
"146-27 Beech Ave - Flushing, New York",14000,Commercial,,"Approximate Sq. Feet: 7,100 | Approximate Exterior Sq. Ft: 7100 Sq Ft"
"132-18 41 Rd - Flushing, New York",14000,Commercial,,Listing ID: 3152154
"38-08 Union St - Flushing, New York",12900,Commercial,,"Approximate Sq. Feet: 2,100 | Approximate Exterior Sq. Ft: 2736 Sq Ft"
"38-35 Bell Blvd - Bayside, New York",12500,Commercial,,"Approximate Sq. Feet: 2,942"
"41-70 Main Street - Flushing, New York",12000,Commercial,,"Approximate Sq. Feet: 2,978 | Approximate Exterior Sq. Ft: 2978 Sq Ft"
"1600 Central Ave - Far Rockaway, New York",12000,Commercial,,"Approximate Sq. Feet: 5,000 | Approximate Exterior Sq. Ft: 31650 Sq Ft"
"Jamaica, New York",12000,Commercial,,"Approximate Sq. Feet: 5,500 | Approximate Exterior Sq. Ft: 3150 Sq Ft"
